Acc_Magnitude,Gyro_Magnitude,label
5.603938881157007,3.000627103079065,1
5.935797926399706,2.941816216258102,1
2.326566368408677,2.5074175048484832,1
4.064437974260124,1.943934279300028,1
4.735774685189814,2.6597181837013832,1
5.4476512479122485,1.8379492600735683,1
3.62141910301389,1.880054405709212,1
3.904366502833782,1.6327419941227297,1
5.162009371750461,2.9287498133128245,1
1.2857468830637442,2.550168473466575,1
5.5562803712933695,2.783652201789657,1
5.803843746624883,2.292035967204592,1
6.54588426506602,2.5495556071147325,1
7.149886283835185,2.834052261342629,1
5.483990424306878,2.24061053455406,1
4.127633031410346,2.642893910193357,1
6.135965010880503,2.95747879248714,1
5.134624748119761,2.982857845594758,1
4.641890469429495,2.589607891162659,1
5.32756530913267,2.9137270247921365,1
6.000019993059802,2.8342765893626423,1
3.519484909050261,2.342384615030253,1
4.23798004116695,2.348078467239442,1
5.61193751286607,3.211084046838618,1
5.835050275379761,1.8388138250018964,1
4.015654883495497,1.9803778419064968,1
4.690519085390713,1.72913655110423,1
6.013176960319597,3.0458466938271185,1
3.0017352602028646,2.418925075067146,1
6.57318532238238,2.9422233918544363,1
4.413929613780294,2.443478319629756,1
5.048469552853966,2.862237118220284,1
4.422959085500194,1.5402251803013487,1
3.930067486674441,2.6021552616675203,1
4.626103275266616,2.2657283229869027,1
5.095985348811497,2.6120548657022864,1
4.575845293207829,2.598406416853249,1
4.012784706849101,1.7649655744003363,1
4.37901450125904,2.0940822133338965,1
5.995595902841899,2.775456726748605,1
3.987134814877048,2.136462412168772,1
4.789248077316618,2.577318891379396,1
3.5110140376561314,2.368883081345684,1
3.698835088117636,2.925265433591176,1
5.713129804629148,2.533471075043948,1
4.1308031070600535,2.3858945109322103,1
6.714030354737726,3.159449760253904,1
4.224407738955948,2.542656208895921,1
4.16591491068867,2.469927175848869,1
3.3607790288491164,2.260189624120716,1
6.354662889456829,2.043958207591296,1
3.8028568052421297,2.4190853679081217,1
6.58549458941748,2.4824865278322505,1
6.855231901714828,2.678887510219896,1
6.730101263419363,3.0013402171450454,1
6.832511063858621,3.1016155832328747,1
6.46713595710047,2.913325954979721,1
4.855998819502122,2.0925961271502214,1
4.687298696837551,2.642122049099572,1
6.188433324750282,2.315737270654412,1
4.644766028622466,1.9773400029217925,1
1.7706139714426048,1.8609508842192843,1
2.147624766301992,1.2941063251506262,1
5.839206115949852,2.658829054474808,1
2.654800967753144,2.6105671271934447,1
3.0315255309721567,1.990275724208148,1
3.2643742469592096,1.7519478214423283,1
3.941818895817604,2.348241678912512,1
2.854307431266588,1.967686359682232,1
3.299610028587957,1.2707536367745969,1
5.3244123914361206,2.3393849228130783,1
6.15497674192306,2.882107011067533,1
3.3447191005241588,2.5669175023541486,1
5.364044768523613,2.9391893362646435,1
4.505871080502784,1.9114531285338765,1
4.505871080502784,1.9114531285338765,1
4.764192978958057,2.579922615098013,1
5.89472487387077,2.5148948032223584,1
5.963532569174384,2.5113550049599787,1
6.962208458310858,3.142525686810039,1
7.009451911622193,2.6542342193826944,1
6.628114972477866,2.6962410921351205,1
6.9749445763596825,2.9762636991442437,1
3.653451344946098,2.278649882141664,1
6.132313183497308,2.8815827962259304,1
4.0909291429679016,2.263276260696504,1
5.122988560394236,2.186305731578686,1
5.4918247008824,2.507462824192808,1
5.511507756672188,2.9321822019177426,1
5.612101637028009,1.6689943262800664,1
