Acc_Magnitude,Gyro_Magnitude,label
10.196893041011698,0.7227051332354393,1
10.213004891919631,0.7391511246656689,1
10.637129758024267,0.8884656987648467,1
10.053470152222946,0.8093695661377666,1
10.006957616117877,0.6231155162014016,1
10.14412549029715,1.1350495750032874,1
9.241992459557215,0.8381884264538766,1
9.747761035568184,0.8691208417017312,1
11.326820291404776,1.9368023051751515,1
11.580563569006635,1.9773539819046209,1
12.83912007835209,1.5831104415227035,1
11.81255147816803,1.2350486457952703,1
12.791154073061962,1.2754494978425746,1
11.257779435849397,1.4627765057048017,1
11.265770580964698,1.2698406146732384,1
11.521394129119024,1.210629595995762,1
11.786173453887866,1.4662264670968752,1
11.662556155378509,1.3240747718378545,1
10.643119416316328,1.1387096513185186,1
11.2450544756036,1.172302005278181,1
11.473542907993773,1.435909262098932,1
11.410625562673497,1.134699275740753,1
11.206346184173867,1.1561332767862391,1
11.380210103315893,1.0314645516821976,1
12.319853461829656,1.4524378413757184,1
10.77562216606592,1.204297403110557,1
11.615111955398554,1.5377166861882945,1
12.378673475253873,1.1174834043447264,1
10.789653600972525,1.4991126802045496,1
11.094643034641772,1.7057830146316135,1
10.855858245520658,1.376454717963647,1
10.780265175501468,1.469832181331634,1
11.465118596699527,1.8281121826827125,1
11.576443201423563,1.890701396004024,1
11.075139802129486,1.9128201832570253,1
12.242137198949871,1.5697682361168244,1
10.885782828311909,1.7982487444673094,1
10.962495103919652,1.7731020182226465,1
11.09481812966416,2.1552440682787344,1
10.70500856603532,1.7334716617473127,1
10.997863931608832,2.1502273213610263,1
10.869559235763008,1.9660196083798076,1
10.755478354989895,1.516830546666804,1
11.427035630583129,1.7993447808492624,1
9.909770295254702,1.4931681027829888,1
10.643708756495942,1.944884591659668,1
11.08519733840125,1.86692007933188,1
12.13652320850592,1.6708010191690406,1
11.650081034520834,1.8248979271091492,1
11.049790810021529,1.6662355360196024,1
11.222873482407728,2.075633390099155,1
11.639716255927937,2.126970550386423,1
11.36498862258264,1.9102350153472,1
10.933017379093156,1.887343119019628,1
9.224626664568117,1.4135530343729024,1
10.82104256521447,1.9783222268919696,1
12.381361803915006,2.270813871952714,1
12.030101910211082,1.5487635082482074,1
10.19272834360474,1.2136826727745882,1
10.733389368645636,1.1993037670060942,1
10.205198698364,1.2535528804673643,1
9.0476440598373,1.6689899062502769,1
8.971398038101961,1.6513385966239802,1
9.31366040058384,1.6527649735184171,1
9.197706210775433,1.5932246225408433,1
8.989011837532269,1.5483191379813417,1
9.092073951999383,1.4690004876863345,1
11.721193504653302,1.543099127311962,1
10.939635759595795,1.778520338472027,1
10.490471415973143,1.6147611282653505,1
10.898075463425773,1.68681847160209,1
10.410135001630032,1.0822391162208425,1
10.410135001630032,1.0822391162208425,1
11.342890618149193,1.7171915015423354,1
12.091538532541865,1.3031864704774347,1
11.294610248992065,1.2639506841835595,1
9.736302677308078,1.4583339143720258,1
12.010254714426846,2.0194579913030104,1
9.838283342001644,1.5761001342661738,1
11.09683550745872,1.7319399275269882,1
11.407257355974638,1.7149483889376325,1
12.135423053395025,1.7800142880953262,1
10.77070775285457,1.907153237800819,1
10.831141321642813,1.918275558399096,1
10.745615106845182,2.040873173673577,1
10.81845999969186,1.9599987008930089,1
11.032091711666604,1.923278194337502,1
