Acc_Magnitude,Gyro_Magnitude,label
5.5562803712933695,1.3871099049512756,1
5.803843746624883,1.4302884938766551,1
6.54588426506602,1.6560725582294549,1
7.149886283835185,1.5047999380346413,1
5.483990424306878,1.1133322773736845,1
4.127633031410346,1.3627369696102891,1
6.135965010880503,1.485279517112875,1
5.134624748119761,1.482480358816996,1
4.641890469429495,1.2831974494399043,1
5.32756530913267,1.4564315296487322,1
6.000019993059802,1.3909629238855157,1
3.519484909050261,1.1431974254541786,1
4.23798004116695,1.1569084457637002,1
5.61193751286607,1.6200676543473975,1
5.835050275379761,0.9972878687613992,1
4.015654883495497,1.0022844511633229,1
4.690519085390713,0.829161072554045,1
6.013176960319597,1.4988820775616565,1
3.0017352602028646,1.1700188177032975,1
6.57318532238238,1.541641307532596,1
4.413929613780294,1.233017860350652,1
5.048469552853966,1.4711782833776703,1
4.422959085500194,1.2281450764964403,1
3.930067486674441,1.322208275708652,1
4.626103275266616,1.4328867062389516,1
5.095985348811497,1.584707898115741,1
4.575845293207829,1.5478331274773065,1
4.012784706849101,1.316279502392699,1
4.37901450125904,1.4063406230655122,1
5.995595902841899,1.615081196440206,1
3.987134814877048,1.397240609574602,1
4.789248077316618,1.6366482537761646,1
3.5110140376561314,1.4656626967442106,1
3.698835088117636,1.712317498035271,1
5.713129804629148,1.7304273520886522,1
4.1308031070600535,1.570640824415246,1
6.714030354737726,1.9810688924787516,1
4.224407738955948,1.5776278588091803,1
4.16591491068867,1.6611368498899457,1
3.3607790288491164,1.580541075093583,1
6.354662889456829,1.5571851737568805,1
3.8028568052421297,1.5438267235877343,1
6.58549458941748,1.560578809233064,1
6.855231901714828,1.582199880107764,1
6.730101263419363,1.838198733365145,1
6.832511063858621,1.8174773095876255,1
6.46713595710047,1.6974358659531767,1
4.855998819502122,1.5903282968626185,1
4.687298696837551,1.7049720881414103,1
6.188433324750282,1.5497272890094211,1
4.644766028622466,1.294686225990699,1
1.7706139714426048,1.1265248569669273,1
2.147624766301992,1.0104616030265885,1
5.839206115949852,1.5883656838326352,1
2.654800967753144,1.5752140533119483,1
3.0315255309721567,1.395022083529739,1
3.2643742469592096,1.3271456786938325,1
3.941818895817604,1.5792816977515851,1
2.854307431266588,1.27256539838713,1
3.299610028587957,1.0890153976236543,1
5.3244123914361206,1.3415363327526484,1
6.15497674192306,1.606117347710226,1
3.3447191005241588,1.5079597730436072,1
5.364044768523613,1.688724194218181,1
4.505871080502784,0.959251100368815,1
4.505871080502784,0.959251100368815,1
4.764192978958057,1.6237038832219752,1
5.89472487387077,1.305006167130159,1
5.963532569174384,1.524903510279507,1
6.962208458310858,2.043759367176184,1
7.009451911622193,1.7576473992331774,1
6.628114972477866,1.6133002001552208,1
6.9749445763596825,1.7805509041459042,1
3.653451344946098,1.3151284660009268,1
6.132313183497308,1.8223814288814384,1
4.0909291429679016,1.584336226788182,1
5.122988560394236,1.477722263454554,1
5.4918247008824,1.6112162738284108,1
5.511507756672188,1.8364401975301836,1
5.612101637028009,1.3312162754356898,1
