Acc_Magnitude,Gyro_Magnitude
5.150961925486271,2.510718065211563
5.369137265970974,2.7845907341965144
5.9168522691792385,3.0202307638409462
4.297193726675299,2.2600999627769194
4.757186802091075,2.5386869861148003
6.05696821247142,2.8796972206610163
2.632761660983361,2.521750441777571
4.246007013917852,2.5864057594750447
5.603938881157007,3.0006271030790654
5.935797926399706,2.941816216258102
2.3265663684086775,2.5074175048484832
4.064437974260124,1.9439342793000278
4.735774685189814,2.6597181837013832
5.4476512479122485,1.8379492600735683
3.6214191030138894,1.8800544057092121
3.904366502833782,1.6327419941227295
5.162009371750461,2.9287498133128245
1.2857468830637442,2.550168473466575
5.5562803712933695,2.783652201789657
