Acc_Magnitude,Gyro_Magnitude
1.7706139714426048,1.1265248569669273
2.147624766301992,1.0104616030265883
5.839206115949852,1.5883656838326352
2.654800967753144,1.5752140533119483
3.0315255309721567,1.395022083529739
3.2643742469592096,1.3271456786938323
3.941818895817604,1.5792816977515853
2.8543074312665877,1.2725653983871301
3.299610028587957,1.0890153976236543
