Acc_Magnitude,Gyro_Magnitude
1.7706139714426048,1.8609508842192843
2.147624766301992,1.2941063251506262
5.839206115949852,2.658829054474808
2.654800967753144,2.6105671271934447
3.0315255309721567,1.990275724208148
3.2643742469592096,1.7519478214423285
3.941818895817604,2.348241678912512
2.8543074312665877,1.9676863596822316
3.299610028587957,1.2707536367745969
