Acc_Magnitude,Gyro_Magnitude
5.803843746624883,1.4302884938766551
6.54588426506602,1.6560725582294549
7.149886283835185,1.5047999380346413
5.483990424306878,1.1133322773736845
4.127633031410346,1.3627369696102891
6.135965010880503,1.485279517112875
5.134624748119761,1.4824803588169961
4.641890469429495,1.2831974494399043
5.32756530913267,1.4564315296487322
6.000019993059802,1.3909629238855157
3.519484909050261,1.1431974254541786
4.23798004116695,1.1569084457637002
5.61193751286607,1.6200676543473977
5.835050275379761,0.9972878687613992
4.015654883495497,1.0022844511633229
4.690519085390713,0.829161072554045
6.013176960319597,1.4988820775616565
3.0017352602028646,1.1700188177032977
6.57318532238238,1.5416413075325959
4.413929613780294,1.2330178603506519
5.048469552853966,1.4711782833776705
4.422959085500194,1.2281450764964403
3.930067486674441,1.322208275708652
4.626103275266616,1.4328867062389516
5.095985348811497,1.584707898115741
4.575845293207829,1.5478331274773065
4.012784706849101,1.316279502392699
4.37901450125904,1.4063406230655122
5.995595902841899,1.6150811964402059
3.9871348148770482,1.397240609574602
4.789248077316618,1.6366482537761646
3.5110140376561314,1.4656626967442106
3.698835088117636,1.712317498035271
5.713129804629148,1.7304273520886522
4.1308031070600535,1.570640824415246
6.714030354737726,1.9810688924787514
4.224407738955948,1.5776278588091803
4.16591491068867,1.6611368498899457
3.3607790288491164,1.580541075093583
6.354662889456829,1.5571851737568803
3.8028568052421297,1.5438267235877343
6.58549458941748,1.560578809233064
6.855231901714828,1.582199880107764
6.730101263419363,1.838198733365145
6.832511063858621,1.8174773095876258
6.46713595710047,1.6974358659531767
4.855998819502122,1.5903282968626185
4.6872986968375505,1.7049720881414105
6.188433324750282,1.5497272890094211
4.644766028622466,1.294686225990699
