Acc_Magnitude,Gyro_Magnitude
11.326820291404777,1.9368023051751513
11.580563569006635,1.9773539819046206
12.83912007835209,1.5831104415227035
11.81255147816803,1.2350486457952703
12.791154073061962,1.2754494978425746
11.257779435849395,1.4627765057048017
11.265770580964698,1.2698406146732384
11.521394129119024,1.210629595995762
11.786173453887866,1.4662264670968752
11.662556155378507,1.3240747718378543
10.643119416316328,1.1387096513185186
11.245054475603599,1.172302005278181
11.473542907993771,1.435909262098932
11.410625562673497,1.134699275740753
11.206346184173867,1.1561332767862393
11.380210103315893,1.0314645516821976
12.319853461829656,1.4524378413757184
10.77562216606592,1.2042974031105573
11.615111955398554,1.5377166861882943
12.378673475253871,1.1174834043447264
10.789653600972525,1.4991126802045496
11.094643034641772,1.7057830146316135
10.855858245520658,1.376454717963647
10.780265175501468,1.469832181331634
11.465118596699527,1.8281121826827125
11.576443201423563,1.890701396004024
11.075139802129486,1.9128201832570255
12.242137198949871,1.5697682361168244
10.885782828311907,1.7982487444673094
10.962495103919652,1.7731020182226465
11.094818129664159,2.1552440682787344
10.70500856603532,1.7334716617473127
10.997863931608832,2.1502273213610263
10.869559235763008,1.9660196083798074
10.755478354989895,1.516830546666804
11.427035630583129,1.7993447808492624
9.909770295254702,1.4931681027829888
10.643708756495942,1.9448845916596678
11.08519733840125,1.8669200793318799
12.136523208505919,1.6708010191690406
11.650081034520834,1.8248979271091494
11.049790810021529,1.6662355360196024
11.222873482407728,2.075633390099155
11.639716255927937,2.126970550386423
11.36498862258264,1.9102350153471999
10.933017379093156,1.887343119019628
9.224626664568115,1.4135530343729024
10.82104256521447,1.9783222268919698
12.381361803915006,2.270813871952714
12.030101910211082,1.5487635082482074
