Acc_Magnitude,Gyro_Magnitude
11.326820291404777,2.8529679955041805
11.580563569006635,2.7676599849839163
12.83912007835209,2.6617108397883515
11.81255147816803,2.207422358834472
12.791154073061962,2.1752312507329754
11.257779435849395,2.6036611234675346
11.265770580964698,2.36267824049507
11.521394129119024,2.253532539228033
11.786173453887866,2.6429040536241377
11.662556155378507,2.3492902050033773
10.643119416316328,2.0397823480913195
11.245054475603599,2.2303928676896154
11.473542907993771,2.737630963904612
11.410625562673497,1.9925008078249558
11.206346184173867,2.0975724134659526
11.380210103315893,1.8075529503889163
12.319853461829656,2.7670568100159394
10.77562216606592,2.184196583597115
11.615111955398554,2.7260044164056185
12.378673475253871,1.9109891299357833
10.789653600972525,2.816986350779246
11.094643034641772,2.4207104950891245
10.855858245520658,2.529556376369377
10.780265175501468,2.2370613511153334
11.465118596699527,2.9090888756889064
11.576443201423563,3.0032080325321235
11.075139802129486,2.8472507359034807
12.242137198949871,2.4189581169473287
10.885782828311907,2.809453795209344
10.962495103919652,2.6022348992031183
11.094818129664159,3.244827500807445
10.70500856603532,2.651463762487914
10.997863931608832,3.5030930142995333
10.869559235763008,2.7326780560080537
10.755478354989895,2.253853046937616
11.427035630583129,2.5891823802639804
9.909770295254702,2.23113859792233
10.643708756495942,2.704214444702259
11.08519733840125,2.6176299723508007
12.136523208505919,2.3281106479816414
11.650081034520834,2.669340290019484
11.049790810021529,2.44008946486038
11.222873482407728,3.4116727461880023
11.639716255927937,3.308538414600101
11.36498862258264,2.989699325281813
10.933017379093156,2.8495139506072595
9.224626664568115,1.9295332817532593
10.82104256521447,2.838166956414725
12.381361803915006,3.0003983347352254
12.030101910211082,2.280363584750371
