Acc_Magnitude,Gyro_Magnitude
9.705126842012268,1.252201305468767
10.46107119194901,1.0963669333353367
10.212288433824671,0.6474995388840602
10.422039136944145,1.0332149873340217
10.544414792801929,1.2466329103777736
10.430411237418701,1.33032623270224
10.305873994490856,1.3219478525518227
10.30974726928417,1.2065935110267698
10.563889130863197,1.1265471765665012
10.422008320663059,1.271468038014021
10.065713959028564,1.1095586469896095
10.242469967376662,1.1412887683014046
10.151802227107288,1.1886724665681005
10.292205776221396,1.1909951405710024
10.25999941858617,1.0969810696550693
8.855927233261534,1.0433131693254236
10.426387798708625,1.1584942567323158
10.400440900427231,1.229172054852121
10.315201178775357,1.264634349275636
10.252043776029408,1.2822483637698285
10.370644814063079,1.4727105723486011
9.580551008253405,1.2741178627774445
10.42096587236344,1.3508527869747786
10.430711651832576,1.6407436417268961
9.66142809546125,1.5886634400156427
9.419562062591316,1.190752512749892
3.0794989099929055,0.5563817610003543
10.68538360925711,1.66379924706781
10.403740920376476,1.7167308043259326
8.771792710533875,1.4251768545263759
10.450382542449722,1.319170928275232
10.534004982101585,1.232520105411125
9.630953049453638,1.1721374877427784
10.432729134049245,1.319068369059259
10.280001526100515,1.3149867256001004
9.659525771692664,0.5599068494016819
10.57043567596171,1.2399221021538662
10.299798720646443,1.3291892858152299
10.473165897526977,1.5431139118104544
10.330595806143874,1.6955476118078054
