Acc_Magnitude,Gyro_Magnitude
10.115612133234153,0.8278775469502644
10.16180966515405,0.9350383332919111
10.021646064295219,1.0778815012583391
10.6478929902207,1.4855394192213176
10.243957232713717,0.7137633386615263
10.2245118879632,1.0725411006369285
10.265728528847047,0.7984087682284756
10.149787758134982,1.290024366147138
10.192438679280027,0.8812164443058034
10.695631633856594,1.2330545359114438
9.989414089930762,0.6074888000104426
10.215109662003501,0.867899037319646
10.073962936163449,0.7868765714185996
10.908215443969977,0.8744238941116972
10.214409133070353,0.855048893889245
9.604147491046438,1.4427660972165297
10.351293022892785,0.7301538671731967
10.66682109550202,1.0459776697957286
10.099230953577981,0.706552941030804
9.8505162229811,0.7764788087154837
